product_id,product_name,category,total_stock,avg_cost_price
PROD01790,Soft Ceramic Bacon,Clothing,194,381.09
PROD01791,Fantastic Bamboo Chips,Grocery,371,440.62
PROD01792,Bespoke Granite Fish,Electronics,47,417.05
PROD01793,Fantastic Concrete Gloves,Grocery,317,81.59
PROD01794,Bespoke Concrete Car,Clothing,308,938.89
PROD01795,Recycled Gold Pizza,Electronics,104,597.29
PROD01796,Licensed Cotton Shirt,Grocery,82,656.75
PROD01797,Licensed Bamboo Hat,Furniture,117,384.59
PROD01798,Sleek Metal Sausages,Electronics,473,971.69
PROD01799,Fresh Bamboo Chips,Grocery,90,725.85
PROD01800,Modern Bamboo Car,Clothing,223,595.3
PROD01801,Incredible Granite Shirt,Grocery,190,923.59
PROD01802,Fantastic Plastic Chips,Toys,291,441.39
PROD01803,Modern Wooden Hat,Grocery,429,779.19
PROD01804,Awesome Wooden Salad,Furniture,176,510.15
PROD01805,Licensed Silk Cheese,Electronics,269,799.09
PROD01806,Practical Marble Cheese,Clothing,207,446.39
PROD01807,Fantastic Granite Bike,Electronics,309,18.79
PROD01808,Small Gold Fish,Grocery,483,123.34
PROD01809,Fantastic Gold Shirt,Electronics,159,85.05
PROD01810,Fantastic Metal Shoes,Toys,129,87.71
PROD01811,Refined Aluminum Fish,Grocery,8,465.09
PROD01812,Fantastic Wooden Car,Clothing,383,736.19
PROD01813,Recycled Wooden Tuna,Clothing,48,334.49
PROD01814,Intelligent Bamboo Shoes,Electronics,333,936.39
PROD01815,Handmade Granite Bacon,Furniture,180,573.85
PROD01816,Fantastic Metal Table,Grocery,294,717.69
PROD01817,Luxurious Cotton Towels,Grocery,260,493.4
PROD01818,Fresh Granite Ball,Toys,201,910.39
PROD01819,Recycled Granite Chips,Toys,217,878.15
PROD01820,Soft Aluminum Pants,Electronics,73,184.85
PROD01821,Practical Aluminum Salad,Clothing,330,444.79
PROD01822,Luxurious Aluminum Shoes,Electronics,460,491.69
PROD01823,Fresh Silk Tuna,Toys,247,477.5
PROD01824,Recycled Steel Shirt,Grocery,29,43.39
PROD01825,Incredible Bamboo Chips,Toys,384,761.49
PROD01826,Recycled Steel Sausages,Electronics,439,708.05
PROD01827,Frozen Concrete Chicken,Electronics,348,36.55
PROD01828,Recycled Wooden Table,Furniture,33,790.99
PROD01829,Ergonomic Bamboo Table,Clothing,170,639.75
PROD01830,Gorgeous Rubber Gloves,Electronics,279,39.09
PROD01831,Incredible Aluminum Ball,Electronics,476,400.39
PROD01832,Oriental Cotton Hat,Furniture,329,530.59
PROD01833,Awesome Plastic Tuna,Furniture,407,905.25
PROD01834,Recycled Steel Chips,Clothing,15,172.99
PROD01835,Fresh Bamboo Bike,Electronics,306,729.69
PROD01836,Handcrafted Concrete Mouse,Clothing,250,347.46
PROD01837,Licensed Aluminum Pants,Grocery,487,944.09
PROD01838,Tasty Bamboo Chair,Furniture,208,458.2
PROD01839,Unbranded Steel Mouse,Clothing,70,655.39
PROD01840,Small Granite Tuna,Furniture,496,982.15
PROD01841,Generic Rubber Bike,Electronics,54,53.2
PROD01842,Rustic Granite Ball,Toys,76,242.95
PROD01843,Oriental Granite Fish,Electronics,152,856.13
PROD01844,Sleek Granite Bacon,Grocery,274,773.39
PROD01845,Tasty Silk Hat,Furniture,323,425.49
PROD01846,Luxurious Bronze Salad,Electronics,103,927.99
PROD01847,Soft Gold Towels,Clothing,104,585.09
PROD01848,Practical Bronze Mouse,Electronics,245,162.29
PROD01849,Recycled Metal Computer,Grocery,140,244.19
PROD01850,Fantastic Silk Mouse,Toys,135,706.72
PROD01851,Licensed Plastic Sausages,Electronics,402,372.45
PROD01852,Tasty Gold Keyboard,Electronics,292,414.45
PROD01853,Gorgeous Plastic Tuna,Clothing,464,290.4
PROD01854,Generic Wooden Salad,Electronics,106,600.89
PROD01855,Gorgeous Wooden Towels,Electronics,36,166.09
PROD01856,Fantastic Aluminum Table,Toys,251,656.48
PROD01857,Refined Concrete Hat,Clothing,241,847.59
PROD01858,Sleek Granite Keyboard,Toys,0,157.55
PROD01859,Recycled Silk Car,Grocery,42,156.09
PROD01860,Frozen Granite Chicken,Furniture,468,874.89
PROD01861,Soft Ceramic Chips,Furniture,60,468.85
PROD01862,Soft Bronze Sausages,Toys,470,667.85
PROD01863,Gorgeous Gold Salad,Toys,413,466.3
PROD01864,Fantastic Concrete Table,Toys,135,955.39
PROD01865,Soft Steel Chips,Toys,66,587.99
PROD01866,Fresh Ceramic Shoes,Grocery,179,248.79
PROD01867,Modern Bronze Pizza,Electronics,70,235.29
PROD01868,Intelligent Plastic Chair,Clothing,117,902.79
PROD01869,Incredible Bronze Car,Furniture,273,42.01
PROD01870,Modern Concrete Pants,Grocery,407,906.1
PROD01871,Ergonomic Bamboo Cheese,Clothing,42,68.49
PROD01872,Frozen Aluminum Bacon,Furniture,320,725.34
PROD01873,Frozen Bronze Gloves,Electronics,231,190.59
PROD01874,Unbranded Cotton Pants,Grocery,231,713.34
PROD01875,Elegant Gold Hat,Grocery,201,595.79
PROD01876,Handmade Steel Cheese,Furniture,427,177.89
PROD01877,Refined Rubber Chicken,Clothing,489,745.68
PROD01878,Elegant Ceramic Tuna,Grocery,357,348.81
PROD01879,Gorgeous Rubber Mouse,Grocery,35,856.49
PROD01880,Ergonomic Wooden Shirt,Clothing,418,16.21
PROD01881,Fantastic Cotton Chair,Clothing,6,468.2
PROD01882,Practical Bronze Cheese,Grocery,464,529.4
PROD01883,Gorgeous Cotton Bike,Electronics,448,424.4
PROD01884,Luxurious Steel Towels,Toys,489,56.09
PROD01885,Licensed Silk Chair,Furniture,264,804.49
PROD01886,Ergonomic Metal Towels,Toys,467,51.55
PROD01887,Incredible Wooden Sausages,Electronics,149,969.85
PROD01888,Small Steel Towels,Furniture,292,728.9
PROD01889,Licensed Bronze Sausages,Furniture,407,655.79
PROD01890,Handcrafted Cotton Car,Clothing,33,908.89
PROD01891,Incredible Gold Bike,Grocery,485,166.89
PROD01892,Luxurious Steel Chips,Furniture,57,547.54
PROD01893,Unbranded Steel Tuna,Toys,244,96.4
PROD01894,Elegant Cotton Chair,Clothing,269,714.79
PROD01895,Practical Silk Gloves,Electronics,134,315.6
PROD01896,Handmade Gold Pizza,Clothing,110,149.89
PROD01897,Tasty Wooden Cheese,Grocery,232,621.49
PROD01898,Fresh Silk Shirt,Furniture,263,390.19
PROD01899,Ergonomic Marble Chicken,Furniture,482,722.99
PROD01900,Luxurious Gold Pizza,Toys,364,331.8
PROD01901,Sleek Granite Towels,Clothing,77,821.79
PROD01902,Recycled Cotton Towels,Furniture,330,399.05
PROD01903,Modern Granite Sausages,Clothing,232,290.25
PROD01904,Rustic Steel Car,Furniture,317,923.15
PROD01905,Modern Wooden Pizza,Furniture,400,793.45
PROD01906,Fantastic Concrete Tuna,Clothing,472,252.65
PROD01907,Gorgeous Cotton Tuna,Grocery,41,582.1
PROD01908,Luxurious Silk Mouse,Grocery,399,104.29
PROD01909,Modern Concrete Hat,Grocery,396,889.39
PROD01910,Electronic Steel Hat,Clothing,173,140.49
PROD01911,Practical Marble Towels,Grocery,261,774.79
PROD01912,Oriental Wooden Computer,Clothing,310,801.89
PROD01913,Rustic Granite Soap,Furniture,495,387.85
PROD01914,Handmade Cotton Mouse,Furniture,494,964.39
PROD01915,Fantastic Cotton Tuna,Electronics,428,907.25
PROD01916,Incredible Gold Chips,Electronics,465,120.69
PROD01917,Refined Plastic Mouse,Electronics,25,945.79
PROD01918,Recycled Metal Bike,Clothing,217,492.09
PROD01919,Modern Bronze Shirt,Toys,415,834.29
PROD01920,Oriental Bamboo Fish,Clothing,498,956.99
PROD01921,Small Ceramic Table,Electronics,114,412.99
PROD01922,Awesome Wooden Computer,Toys,455,783.89
PROD01923,Incredible Silk Shirt,Furniture,372,679.72
PROD01924,Licensed Steel Shirt,Toys,415,190.75
PROD01925,Gorgeous Ceramic Chair,Grocery,220,26.39
PROD01926,Gorgeous Concrete Car,Clothing,75,684.15
PROD01927,Unbranded Bronze Cheese,Grocery,414,341.49
PROD01928,Bespoke Rubber Hat,Furniture,192,429.85
PROD01929,Handcrafted Cotton Soap,Clothing,181,106.29
PROD01930,Electronic Wooden Mouse,Grocery,217,359.49
PROD01931,Ergonomic Cotton Tuna,Grocery,326,443.29
PROD01932,Handcrafted Marble Soap,Toys,233,532.85
PROD01933,Unbranded Rubber Bacon,Clothing,416,299.39
PROD01934,Soft Plastic Table,Grocery,368,608.95
PROD01935,Licensed Steel Car,Furniture,233,873.07
PROD01936,Practical Rubber Mouse,Clothing,52,709.69
PROD01937,Sleek Wooden Chicken,Electronics,493,706.69
PROD01938,Sleek Metal Pants,Grocery,162,72.59
PROD01939,Recycled Silk Hat,Furniture,260,143.58
PROD01940,Refined Bamboo Soap,Electronics,74,406.65
PROD01941,Sleek Cotton Hat,Grocery,89,786.15
PROD01942,Modern Metal Chicken,Clothing,106,490.35
PROD01943,Soft Aluminum Cheese,Toys,483,645.95
PROD01944,Refined Wooden Sausages,Electronics,262,959.65
PROD01945,Intelligent Aluminum Cheese,Toys,381,620.39
PROD01946,Incredible Concrete Shoes,Toys,194,124.39
PROD01947,Gorgeous Bronze Hat,Furniture,417,300.69
PROD01948,Electronic Bamboo Car,Clothing,448,234.55
PROD01949,Oriental Granite Chicken,Electronics,316,36.59
PROD01950,Modern Granite Keyboard,Furniture,415,758.32
PROD01951,Fantastic Metal Hat,Grocery,476,343.15
PROD01952,Refined Wooden Bacon,Clothing,322,784.09
PROD01953,Bespoke Metal Shirt,Furniture,338,215.25
PROD01954,Electronic Ceramic Cheese,Furniture,468,328.65
PROD01955,Bespoke Metal Salad,Electronics,139,319.69
PROD01956,Practical Marble Chicken,Toys,73,475.85
PROD01957,Ergonomic Plastic Towels,Toys,340,465.3
PROD01958,Tasty Rubber Ball,Toys,163,477.69
PROD01959,Fresh Wooden Chair,Furniture,109,704.55
PROD01960,Luxurious Ceramic Mouse,Electronics,170,664.45
PROD01961,Incredible Wooden Bacon,Furniture,195,825.34
PROD01962,Modern Metal Salad,Grocery,66,570.89
PROD01963,Licensed Plastic Mouse,Electronics,149,861.75
PROD01964,Handmade Bamboo Fish,Clothing,260,445.69
PROD01965,Luxurious Silk Cheese,Grocery,409,744.69
PROD01966,Fantastic Bamboo Fish,Clothing,448,181.65
PROD01967,Intelligent Gold Keyboard,Furniture,186,127.15
PROD01968,Handmade Bamboo Shoes,Electronics,377,970.89
PROD01969,Handmade Bamboo Cheese,Grocery,353,145.59
PROD01970,Rustic Metal Computer,Clothing,304,513.89
PROD01971,Licensed Wooden Bike,Furniture,172,480.59
PROD01972,Elegant Granite Pizza,Grocery,149,690.05
PROD01973,Elegant Cotton Table,Furniture,429,772.99
PROD01974,Frozen Marble Chicken,Toys,8,549.1
PROD01975,Tasty Bamboo Hat,Electronics,441,686.25
PROD01976,Electronic Bronze Fish,Clothing,416,604.69
PROD01977,Oriental Steel Table,Toys,71,356.99
PROD01978,Handcrafted Steel Car,Clothing,255,8.6
PROD01979,Elegant Plastic Salad,Grocery,183,160.89
PROD01980,Fresh Plastic Chair,Electronics,347,750.85
PROD01981,Soft Wooden Towels,Furniture,85,41.29
PROD01982,Bespoke Granite Cheese,Grocery,19,235.99
PROD01983,Gorgeous Cotton Table,Electronics,81,262.19
PROD01984,Licensed Concrete Table,Grocery,256,42.25
PROD01985,Incredible Bamboo Tuna,Clothing,166,123.85
PROD01986,Rustic Wooden Chair,Furniture,469,94.55
PROD01987,Luxurious Wooden Car,Grocery,478,205.45
PROD01988,Oriental Bronze Fish,Electronics,404,628.75
PROD01989,Rustic Plastic Towels,Grocery,443,508.79
PROD01990,Unbranded Ceramic Bike,Grocery,85,689.09
PROD01991,Frozen Aluminum Cheese,Toys,55,964.29
PROD01992,Generic Bronze Tuna,Electronics,497,486.17
PROD01993,Oriental Granite Tuna,Grocery,27,90.59
PROD01994,Generic Cotton Keyboard,Clothing,322,883.3
PROD01995,Small Ceramic Shoes,Grocery,54,501.49
PROD01996,Frozen Cotton Chips,Toys,394,920.99
PROD01997,Generic Metal Mouse,Electronics,66,34.95
PROD01998,Modern Granite Shirt,Furniture,171,162.89
PROD01999,Licensed Bronze Pants,Electronics,63,548.59
PROD02000,Gorgeous Granite Soap,Furniture,10,795.33
PROD02001,Rustic Bronze Cheese,Toys,432,200.69
PROD02002,Intelligent Rubber Chair,Clothing,99,511.79
PROD02003,Licensed Bronze Pants,Toys,340,826.15
PROD02004,Handmade Wooden Computer,Electronics,117,513.69
PROD02005,Electronic Gold Ball,Toys,376,451.99
PROD02006,Fantastic Bronze Keyboard,Grocery,459,256.06
PROD02007,Bespoke Bronze Pizza,Clothing,444,475.79
PROD02008,Practical Cotton Gloves,Furniture,472,604.09
PROD02009,Sleek Plastic Shoes,Toys,270,209.19
PROD02010,Tasty Steel Chips,Furniture,411,575.9
PROD02011,Ergonomic Marble Keyboard,Clothing,472,966.55
PROD02012,Ergonomic Bronze Fish,Furniture,358,269.0
PROD02013,Incredible Cotton Computer,Grocery,126,145.27
PROD02014,Ergonomic Silk Hat,Electronics,363,547.76
PROD02015,Frozen Marble Chair,Electronics,348,757.59
PROD02016,Gorgeous Wooden Cheese,Electronics,464,242.56
PROD02017,Rustic Silk Car,Furniture,459,822.09
PROD02018,Awesome Aluminum Towels,Electronics,162,666.6
PROD02019,Ergonomic Bronze Chair,Clothing,195,758.39
PROD02020,Practical Marble Soap,Electronics,12,471.29
PROD02021,Unbranded Bronze Table,Toys,61,638.99
PROD02022,Oriental Wooden Keyboard,Toys,271,290.59
PROD02023,Awesome Silk Ball,Electronics,346,21.19
PROD02024,Gorgeous Aluminum Pizza,Furniture,73,351.95
PROD02025,Fresh Aluminum Keyboard,Furniture,63,578.59
PROD02026,Gorgeous Steel Keyboard,Toys,384,422.45
PROD02027,Elegant Rubber Table,Toys,234,358.89
PROD02028,Refined Rubber Hat,Grocery,438,685.9
PROD02029,Frozen Gold Bike,Toys,422,418.89
PROD02030,Frozen Bamboo Sausages,Clothing,35,325.6
PROD02031,Tasty Plastic Keyboard,Grocery,203,686.77
PROD02032,Handmade Plastic Chicken,Clothing,259,473.29
PROD02033,Oriental Ceramic Hat,Grocery,97,246.25
PROD02034,Tasty Concrete Pants,Grocery,69,896.99
PROD02035,Recycled Cotton Chicken,Electronics,127,694.49
PROD02036,Fantastic Steel Car,Toys,463,811.39
PROD02037,Intelligent Concrete Towels,Grocery,309,488.15
PROD02038,Luxurious Bamboo Tuna,Electronics,25,885.29
PROD02039,Oriental Metal Chips,Grocery,337,430.49
PROD02040,Licensed Steel Sausages,Grocery,343,881.05
PROD02041,Recycled Aluminum Salad,Clothing,93,890.69
PROD02042,Handmade Rubber Keyboard,Toys,369,184.99
PROD02043,Electronic Marble Gloves,Furniture,302,641.15
PROD02044,Awesome Ceramic Sausages,Clothing,113,491.29
PROD02045,Handmade Ceramic Shirt,Electronics,47,140.9
PROD02046,Sleek Metal Bike,Furniture,130,57.86
PROD02047,Bespoke Cotton Keyboard,Furniture,335,872.53
PROD02048,Gorgeous Gold Bike,Furniture,495,403.99
PROD02049,Rustic Concrete Salad,Toys,340,299.8
PROD02050,Small Cotton Fish,Toys,253,912.4
PROD02051,Frozen Silk Pants,Furniture,357,908.39
PROD02052,Gorgeous Bronze Chair,Grocery,44,899.39
PROD02053,Tasty Bronze Shoes,Clothing,79,313.29
PROD02054,Luxurious Bronze Pizza,Electronics,255,861.15
PROD02055,Ergonomic Metal Bacon,Clothing,225,220.19
PROD02056,Rustic Steel Computer,Grocery,379,94.55
PROD02057,Licensed Plastic Towels,Grocery,144,199.09
PROD02058,Licensed Rubber Ball,Grocery,459,958.09
PROD02059,Frozen Ceramic Cheese,Electronics,298,836.69
PROD02060,Soft Bronze Ball,Toys,5,302.89
PROD02061,Licensed Marble Gloves,Clothing,128,222.57
PROD02062,Sleek Ceramic Sausages,Furniture,66,145.29
PROD02063,Awesome Marble Chicken,Electronics,31,98.2
PROD02064,Fresh Silk Cheese,Clothing,190,893.0
PROD02065,Licensed Silk Chair,Grocery,388,621.05
PROD02066,Oriental Plastic Chair,Electronics,213,847.95
PROD02067,Modern Ceramic Shirt,Furniture,166,156.35
PROD02068,Small Plastic Bacon,Grocery,94,248.89
PROD02069,Awesome Marble Hat,Grocery,382,294.36
PROD02070,Small Rubber Pants,Clothing,442,738.29
PROD02071,Awesome Plastic Shirt,Clothing,127,353.39
PROD02072,Generic Cotton Fish,Electronics,168,631.39
PROD02073,Generic Cotton Chair,Toys,392,87.59
PROD02074,Incredible Marble Computer,Furniture,35,908.25
PROD02075,Ergonomic Metal Mouse,Clothing,446,866.45
PROD02076,Incredible Ceramic Towels,Toys,485,944.21
PROD02077,Modern Gold Computer,Clothing,432,429.89
PROD02078,Recycled Concrete Gloves,Electronics,80,333.39
PROD02079,Unbranded Gold Pants,Grocery,8,381.99
PROD02080,Small Bronze Cheese,Electronics,156,163.65
PROD02081,Awesome Ceramic Cheese,Clothing,83,682.55
PROD02082,Handcrafted Steel Fish,Grocery,487,206.65
PROD02083,Practical Granite Bike,Furniture,433,663.16
PROD02084,Generic Plastic Hat,Toys,390,499.59
PROD02085,Generic Gold Gloves,Electronics,198,495.55
PROD02086,Rustic Wooden Shoes,Toys,133,92.55
PROD02087,Oriental Plastic Cheese,Clothing,70,576.6
PROD02088,Fresh Concrete Chair,Grocery,323,933.29
PROD02089,Modern Granite Shoes,Electronics,366,591.49
PROD02090,Tasty Granite Soap,Clothing,279,945.89
PROD02091,Handmade Granite Soap,Clothing,98,474.05
PROD02092,Fantastic Aluminum Bacon,Electronics,354,291.49
PROD02093,Small Metal Gloves,Grocery,321,420.49
PROD02094,Bespoke Concrete Gloves,Electronics,450,365.09
PROD02095,Elegant Rubber Chicken,Furniture,314,49.19
PROD02096,Sleek Concrete Sausages,Furniture,281,523.89
PROD02097,Gorgeous Steel Pizza,Toys,41,844.7
PROD02098,Handcrafted Cotton Soap,Toys,56,926.95
PROD02099,Unbranded Bamboo Pizza,Grocery,135,589.19
PROD02100,Practical Ceramic Mouse,Grocery,27,855.99
PROD02101,Small Marble Pants,Clothing,21,610.39
PROD02102,Frozen Cotton Gloves,Furniture,483,766.49
PROD02103,Handcrafted Bamboo Ball,Electronics,294,434.4
PROD02104,Modern Gold Bacon,Grocery,42,846.59
PROD02105,Handmade Bamboo Ball,Clothing,239,797.95
PROD02106,Recycled Bamboo Bacon,Electronics,474,899.59
PROD02107,Tasty Steel Chair,Electronics,193,41.59
PROD02108,Ergonomic Bronze Pants,Toys,391,402.05
PROD02109,Handmade Cotton Chair,Electronics,394,394.99
PROD02110,Luxurious Bronze Fish,Electronics,237,974.95
PROD02111,Bespoke Plastic Pizza,Toys,174,353.45
PROD02112,Fresh Granite Shirt,Electronics,204,124.3
PROD02113,Handmade Silk Gloves,Grocery,42,850.4
PROD02114,Ergonomic Ceramic Shirt,Electronics,125,149.79
PROD02115,Handcrafted Plastic Ball,Toys,92,819.45
PROD02116,Soft Aluminum Fish,Clothing,218,328.89
PROD02117,Bespoke Bronze Hat,Grocery,125,521.55
PROD02118,Fantastic Cotton Pants,Toys,199,700.24
PROD02119,Fresh Concrete Soap,Grocery,163,485.65
PROD02120,Handcrafted Granite Keyboard,Grocery,324,113.85
PROD02121,Unbranded Marble Pizza,Toys,360,975.26
PROD02122,Gorgeous Steel Hat,Toys,30,661.99
PROD02123,Handmade Marble Chips,Electronics,86,240.19
PROD02124,Rustic Gold Mouse,Clothing,326,350.46
PROD02125,Intelligent Gold Pants,Grocery,277,751.65
PROD02126,Luxurious Plastic Chicken,Furniture,93,384.69
PROD02127,Luxurious Rubber Shirt,Grocery,178,247.25
PROD02128,Gorgeous Silk Gloves,Toys,51,194.25
PROD02129,Bespoke Aluminum Bike,Toys,333,138.72
PROD02130,Oriental Ceramic Keyboard,Grocery,157,591.89
PROD02131,Awesome Plastic Computer,Clothing,292,367.69
PROD02132,Generic Granite Shoes,Grocery,437,917.2
PROD02133,Elegant Cotton Ball,Toys,207,888.89
PROD02134,Ergonomic Bronze Pants,Furniture,183,157.5
PROD02135,Fresh Plastic Chicken,Grocery,248,100.6
PROD02136,Refined Marble Chicken,Electronics,64,315.35
PROD02137,Elegant Steel Bacon,Toys,216,442.09
PROD02138,Elegant Aluminum Pants,Grocery,476,460.95
PROD02139,Elegant Steel Table,Furniture,481,75.05
PROD02140,Frozen Plastic Pants,Grocery,170,392.19
PROD02141,Intelligent Silk Towels,Clothing,329,591.29
PROD02142,Bespoke Wooden Salad,Furniture,143,309.29
PROD02143,Elegant Cotton Salad,Toys,303,192.99
PROD02144,Incredible Aluminum Salad,Grocery,100,449.89
PROD02145,Oriental Cotton Mouse,Grocery,227,330.29
PROD02146,Handcrafted Bronze Computer,Toys,463,29.19
PROD02147,Electronic Gold Tuna,Furniture,28,306.95
PROD02148,Tasty Bamboo Table,Toys,388,407.39
PROD02149,Sleek Silk Tuna,Furniture,192,651.85
PROD02150,Intelligent Silk Table,Electronics,305,390.55
PROD02151,Frozen Ceramic Pizza,Furniture,336,38.45
PROD02152,Handcrafted Aluminum Towels,Furniture,375,883.29
PROD02153,Recycled Plastic Chicken,Furniture,73,564.25
PROD02154,Gorgeous Steel Fish,Furniture,194,737.89
PROD02155,Tasty Marble Computer,Furniture,435,522.45
PROD02156,Ergonomic Cotton Shirt,Furniture,391,328.79
PROD02157,Luxurious Granite Shirt,Electronics,416,551.52
PROD02158,Fresh Bronze Sausages,Electronics,432,959.84
PROD02159,Unbranded Rubber Ball,Grocery,459,57.89
PROD02160,Handmade Bamboo Bacon,Toys,105,662.49
PROD02161,Licensed Concrete Table,Electronics,35,474.5
PROD02162,Practical Plastic Computer,Toys,409,303.49
PROD02163,Modern Plastic Chips,Electronics,410,88.09
PROD02164,Handcrafted Silk Hat,Electronics,305,803.09
PROD02165,Luxurious Gold Gloves,Furniture,260,79.19
PROD02166,Fantastic Silk Pizza,Toys,470,104.69
PROD02167,Luxurious Silk Gloves,Electronics,436,729.89
PROD02168,Unbranded Silk Pizza,Clothing,141,949.55
PROD02169,Fresh Plastic Bacon,Clothing,499,839.55
PROD02170,Refined Plastic Cheese,Grocery,295,249.06
PROD02171,Fantastic Wooden Chair,Electronics,443,153.99
